Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Stress Intensity (MPa)
696	500.	1200.	0.	3.0578e-004
697	600.	300.	0.	4.5794e-004
698	500.	800.	0.	3.7013e-004
699	400.	3700.	0.	4.6374e-006
700	700.	3000.	0.	1.1107e-004
701	700.	2400.	0.	2.0437e-004
702	300.	2400.	0.	1.2815e-004
703	700.	1800.	0.	2.7316e-004
704	500.	1600.	0.	2.6034e-004
705	500.	2200.	0.	1.9313e-004
706	500.	2800.	0.	1.0985e-004
707	500.	3400.	0.	2.8386e-005
708	1700.	2000.	0.	3.6095e-004
709	1700.	2100.	0.	3.601e-004
710	1800.1	2000.	0.	3.6008e-004
711	1700.	1900.	0.	3.6147e-004
712	1700.	2200.	0.	3.5883e-004
713	1800.	2200.	0.	3.6197e-004
714	1800.1	1900.	0.	3.5871e-004
715	1700.	1800.	0.	3.6173e-004
716	1700.	2300.	0.	3.5703e-004
717	1800.	2300.	0.	3.6234e-004
718	1800.2	1799.9	0.	3.5713e-004
719	1700.	1700.	0.	3.6178e-004
720	1700.	2400.	0.	3.5455e-004
721	1800.	2400.	0.	3.6216e-004
722	1800.4	1699.8	0.	3.5533e-004
723	1700.	1600.	0.	3.616e-004
724	1700.	2500.	0.	3.5124e-004
725	1800.	2500.	0.	3.613e-004
726	1800.8	1599.6	0.	3.5325e-004
727	1700.	1500.	0.	3.6117e-004
728	1700.	2600.	0.	3.4692e-004
729	1800.	2600.	0.	3.5956e-004
730	1800.3	1499.5	0.	3.5096e-004
731	1700.	1400.	0.	3.6037e-004
732	1700.	2700.	0.	3.4138e-004
733	1800.	2700.	0.	3.5673e-004
734	1801.3	1399.3	0.	3.4803e-004
735	1701.1	1299.8	0.	3.5885e-004
736	1700.	2800.	0.	3.3438e-004
737	1800.	2800.	0.	3.5253e-004
738	1802.2	1299.3	0.	3.4441e-004
739	1801.9	1199.4	0.	3.4e-004
740	1701.1	1200.	0.	3.5661e-004
741	1700.	2900.	0.	3.2562e-004
742	1800.	2900.	0.	3.4664e-004
743	1800.	1100.	0.	3.3461e-004
744	1700.	1100.	0.	3.5331e-004
745	1700.	3000.	0.	3.1477e-004
746	1800.	3000.	0.	3.3865e-004
747	1800.	1000.	0.	3.2707e-004
748	1700.	1000.	0.	3.4802e-004
749	1699.9	3100.1	0.	3.0143e-004
750	1800.	3100.	0.	3.2807e-004
751	1800.	900.	0.	3.172e-004
752	1700.	900.	0.	3.402e-004
753	1699.9	3200.1	0.	2.8513e-004
754	1800.	3200.	0.	3.1428e-004
755	1800.	800.	0.	3.0454e-004
756	1700.	800.	0.	3.2899e-004
757	1699.7	3300.2	0.	2.6536e-004
758	1800.	3300.	0.	2.9656e-004
759	1800.	700.	0.	2.8885e-004
760	1700.	700.	0.	3.1355e-004
761	1699.5	3400.5	0.	2.4153e-004
762	1800.	3400.	0.	2.7408e-004
763	1900.	3300.	0.	3.3036e-004
764	1900.	3200.	0.	3.4495e-004
765	1900.	3000.	0.	3.6238e-004
766	1900.	2800.	0.	3.6946e-004
767	1900.	2600.	0.	3.7033e-004
768	1900.	2400.	0.	3.6754e-004
769	1900.	2200.	0.	3.6267e-004
770	1900.	2100.	0.	3.5976e-004
771	1900.	2000.	0.	3.5667e-004
772	1900.	1800.	0.	3.5002e-004
773	1900.	1600.	0.	3.4273e-004
774	1900.	1500.	0.	3.3867e-004
775	1901.2	1399.7	0.	3.3396e-004
776	1900.	1000.	0.	3.0665e-004
777	1900.	800.	0.	2.833e-004
778	1900.	700.	0.	2.691e-004
779	1600.	700.	0.	3.4319e-004
780	1800.	600.	0.	2.7066e-004
781	1700.	600.	0.	2.9341e-004
782	1600.	1100.	0.	3.7091e-004
783	1600.	1200.	0.	3.715e-004
784	1600.	1300.	0.	3.711e-004
785	1600.	1500.	0.	3.6877e-004
786	1600.	1700.	0.	3.6552e-004
787	1600.	1900.	0.	3.616e-004
788	1600.	2000.	0.	3.5926e-004
789	1600.	2100.	0.	3.5654e-004
790	1600.	2300.	0.	3.495e-004
791	1600.	2500.	0.	3.3935e-004
792	1600.	2700.	0.	3.248e-004
793	1600.	2800.	0.	3.1538e-004
794	1600.	2900.	0.	3.0424e-004
795	1600.	3100.	0.	2.7577e-004
796	1600.	3300.	0.	2.3707e-004
797	1599.	3400.9	0.	2.126e-004
798	1900.	3400.	0.	3.1036e-004
799	1900.	600.	0.	2.5462e-004
800	1600.	600.	0.	3.2379e-004
801	1499.1	3400.6	0.	1.8716e-004
802	1700.	3500.	0.	2.1372e-004
803	1900.	3500.	0.	2.836e-004
804	2000.	3300.	0.	3.6665e-004
805	2000.	3200.	0.	3.7677e-004
806	2000.	3000.	0.	3.8548e-004
807	2000.	2800.	0.	3.8477e-004
808	2000.	2600.	0.	3.7898e-004
809	2000.	2500.	0.	3.7499e-004
810	2000.	2400.	0.	3.7055e-004
811	2000.	2300.	0.	3.6581e-004
812	2000.	2200.	0.	3.6089e-004
813	2000.	2100.	0.	3.5587e-004
814	2000.	1800.	0.	3.4059e-004
815	2000.	1700.	0.	3.3541e-004
816	2000.	1600.	0.	3.3009e-004
817	2001.3	1400.3	0.	3.1841e-004
818	2001.9	1200.	0.	3.0452e-004
819	2001.6	1099.8	0.	2.9632e-004
820	2000.	1000.	0.	2.8729e-004
821	2000.	800.	0.	2.6538e-004
822	1900.	500.	0.	2.4265e-004
823	2000.	600.	0.	2.4405e-004
824	1800.	500.	0.	2.5209e-004
825	1700.	500.	0.	2.6936e-004
826	1600.	500.	0.	2.969e-004
827	1500.	700.	0.	3.7703e-004
828	1500.	900.	0.	3.8814e-004
829	1500.	1000.	0.	3.8826e-004
830	1500.	1100.	0.	3.8655e-004
831	1500.	1200.	0.	3.8379e-004
832	1500.	1400.	0.	3.7703e-004
833	1500.	1500.	0.	3.735e-004
834	1500.	1600.	0.	3.6997e-004
835	1500.	1700.	0.	3.6644e-004
836	1500.	1900.	0.	3.5909e-004
837	1500.	2000.	0.	3.5506e-004
838	1500.	2100.	0.	3.5062e-004
839	1500.	2300.	0.	3.3995e-004
840	1500.	2700.	0.	3.0728e-004
841	1500.	2900.	0.	2.8281e-004
842	1500.	3100.	0.	2.5119e-004
843	1500.	3300.	0.	2.1109e-004
844	1498.6	3501.2	0.	1.6082e-004
845	2000.	3500.	0.	3.2732e-004
846	2000.	500.	0.	2.387e-004
847	1500.	3600.	0.	1.3308e-004
848	1700.	3600.	0.	1.8097e-004
849	1800.	3600.	0.	2.1165e-004
850	1900.	3600.	0.	2.4865e-004
851	1398.7	3400.8	0.	1.6401e-004
852	1398.5	3501.4	0.	1.3933e-004
853	2000.	3600.	0.	2.937e-004
854	2100.	3400.	0.	3.9506e-004
855	2100.	3300.	0.	4.0474e-004
856	2100.	3200.	0.	4.0898e-004
857	2100.	3100.	0.	4.0946e-004
858	2100.	3000.	0.	4.0731e-004
859	2100.	2800.	0.	3.9807e-004
860	2100.	2700.	0.	3.9196e-004
861	2100.	2600.	0.	3.8529e-004
862	2100.	2500.	0.	3.7829e-004
863	2100.	2400.	0.	3.7112e-004
864	2100.	2300.	0.	3.6391e-004
865	2100.	2200.	0.	3.5673e-004
866	2100.	2100.	0.	3.4964e-004
867	2100.	2000.	0.	3.4268e-004
868	2100.	1800.	0.	3.2913e-004
869	2100.	1600.	0.	3.1581e-004
870	2100.	1400.	0.	3.0204e-004
871	2101.4	1199.9	0.	2.8656e-004
872	2101.	1099.5	0.	2.7814e-004
873	2100.	1000.	0.	2.6933e-004
874	2100.	900.	0.	2.5991e-004
875	2100.	800.	0.	2.5064e-004
876	2100.	600.	0.	2.3766e-004
877	2100.	500.	0.	2.383e-004
878	1900.	400.	0.	2.3795e-004
879	1700.	400.	0.	2.4528e-004
880	1500.	400.	0.	2.9898e-004
881	1400.	700.	0.	4.1327e-004
882	1400.	800.	0.	4.137e-004
883	1400.	900.	0.	4.1049e-004
884	1400.	1000.	0.	4.0533e-004
885	1400.	1100.	0.	3.9927e-004
886	1400.	1200.	0.	3.9294e-004
887	1400.	1300.	0.	3.8671e-004
888	1400.	1500.	0.	3.7509e-004
889	1400.	1700.	0.	3.6449e-004
890	1400.	1800.	0.	3.5931e-004
891	1400.	1900.	0.	3.5403e-004
892	1400.	2100.	0.	3.4249e-004
893	1400.	2300.	0.	3.2861e-004
894	1400.	2500.	0.	3.1118e-004
895	1400.	2700.	0.	2.8913e-004
896	1400.	2900.	0.	2.6156e-004
897	1400.	3100.	0.	2.2777e-004
898	1400.	3200.	0.	2.0838e-004
899	1400.	3300.	0.	1.8728e-004
900	1399.4	3600.9	0.	1.1359e-004
901	1500.	3700.	0.	1.0263e-004
902	2100.	3600.	0.	3.4854e-004
903	2100.	400.	0.	2.4726e-004
904	1400.	400.	0.	3.5505e-004
905	1600.	3700.	0.	1.2138e-004
906	1700.	3700.	0.	1.437e-004
907	1800.	3700.	0.	1.708e-004
908	1900.	3700.	0.	2.0451e-004
909	1298.5	3400.9	0.	1.431e-004
910	1400.	3700.	0.	8.655e-005
911	2200.	3600.	0.	4.1504e-004
912	2200.	3400.	0.	4.4167e-004
913	2200.	3200.	0.	4.4043e-004
914	2200.	3100.	0.	4.3475e-004
915	2200.	3000.	0.	4.272e-004
916	2200.	2900.	0.	4.1847e-004
917	2200.	2800.	0.	4.0901e-004
918	2200.	2700.	0.	3.9917e-004
919	2200.	2600.	0.	3.8917e-004
920	2200.	2500.	0.	3.7919e-004
921	2200.	2400.	0.	3.6934e-004
922	2200.	2300.	0.	3.5972e-004
923	2200.	2200.	0.	3.5037e-004
924	2200.	2100.	0.	3.4132e-004
925	2200.	2000.	0.	3.3259e-004
926	2200.	1800.	0.	3.16e-004
927	2200.	1700.	0.	3.0808e-004
928	2200.	1600.	0.	3.0031e-004
929	2200.	1400.	0.	2.8491e-004
930	2200.	1300.	0.	2.7711e-004
931	2200.	1200.	0.	2.6916e-004
932	2200.	1100.	0.	2.6107e-004
933	2200.	1000.	0.	2.53e-004
934	2200.	900.	0.	2.4532e-004
935	2200.	800.	0.	2.3876e-004
936	2200.	600.	0.	2.3427e-004
937	2100.	300.	0.	2.6642e-004
938	2200.	500.	0.	2.4002e-004
939	2200.	400.	0.	2.5353e-004
940	1900.	300.	0.	2.4621e-004
941	1800.	300.	0.	2.3689e-004
942	1700.	300.	0.	2.3083e-004
943	1500.	300.	0.	2.5132e-004
944	1400.	300.	0.	2.9742e-004
945	1300.	500.	0.	4.5148e-004
946	1300.	700.	0.	4.4882e-004
947	1300.	800.	0.	4.3991e-004
948	1300.	900.	0.	4.2943e-004
949	1300.	1100.	0.	4.0811e-004
950	1300.	1300.	0.	3.8923e-004
951	1300.	1500.	0.	3.734e-004
952	1300.	1600.	0.	3.6636e-004
953	1300.	1700.	0.	3.5967e-004
954	1300.	1800.	0.	3.5312e-004
955	1300.	1900.	0.	3.4651e-004
956	1300.	2100.	0.	3.3234e-004
957	1300.	2300.	0.	3.1571e-004
958	1300.	2500.	0.	2.9542e-004
959	1300.	2900.	0.	2.4067e-004
960	1300.	3100.	0.	2.0551e-004
961	1300.	3300.	0.	1.6537e-004
962	1298.9	3501.	0.	1.2037e-004
963	1299.3	3601.2	0.	9.6668e-005
964	1300.	3700.	0.	7.2538e-005
965	2200.	3700.	0.	3.7747e-004
966	2200.	300.	0.	2.757e-004
967	1500.	3800.	0.	7.0622e-005
968	1700.	3800.	0.	1.0275e-004
969	1900.	3800.	0.	1.5131e-004
970	2100.	3800.	0.	2.36e-004
971	1300.	3800.	0.	4.7354e-005
972	2200.	3800.	0.	3.0713e-004
973	2300.	3400.	0.	4.9599e-004
974	2300.	3300.	0.	4.8197e-004
975	2300.	3200.	0.	4.6962e-004
976	2300.	3100.	0.	4.5751e-004
977	2300.	3000.	0.	4.4446e-004
978	2300.	2800.	0.	4.1737e-004
979	2300.	2600.	0.	3.9065e-004
980	2300.	2500.	0.	3.7781e-004
981	2300.	2400.	0.	3.6542e-004
982	2300.	2300.	0.	3.5352e-004
983	2300.	2200.	0.	3.4214e-004
984	2300.	2100.	0.	3.3127e-004
985	2300.	2000.	0.	3.2092e-004
986	2300.	1800.	0.	3.0167e-004
987	2300.	1600.	0.	2.8406e-004
988	2300.	1400.	0.	2.6768e-004
989	2300.	1300.	0.	2.5984e-004
990	2300.	1200.	0.	2.5224e-004
991	2300.	1000.	0.	2.384e-004
992	2300.	800.	0.	2.2938e-004
993	2300.	600.	0.	2.3292e-004
994	2300.	300.	0.	2.8403e-004
995	2100.	200.	0.	2.9591e-004
996	1900.	200.	0.	2.709e-004
997	1800.	200.	0.	2.5608e-004
998	1700.	200.	0.	2.4003e-004
999	1500.	200.	0.	2.1398e-004
1000	1200.	300.	0.	5.2112e-004
1001	1400.	200.	0.	2.2365e-004
1002	1300.	200.	0.	2.9116e-004
1003	1200.	500.	0.	5.154e-004
1004	1200.	700.	0.	4.7944e-004
1005	1200.	900.	0.	4.4303e-004
1006	1200.	1000.	0.	4.2682e-004
1007	1200.	1100.	0.	4.1224e-004
1008	1200.	1300.	0.	3.8777e-004
1009	1200.	1400.	0.	3.7757e-004
1010	1200.	1500.	0.	3.6839e-004
1011	1200.	1600.	0.	3.5999e-004
1012	1200.	1700.	0.	3.5209e-004
1013	1200.	1900.	0.	3.3673e-004
1014	1200.	2100.	0.	3.2038e-004
1015	1200.	2200.	0.	3.1133e-004
1016	1200.	2300.	0.	3.0148e-004
1017	1200.	2500.	0.	2.7888e-004
1018	1200.	2700.	0.	2.5187e-004
1019	1200.	2900.	0.	2.2025e-004
1020	1200.	3100.	0.	1.8439e-004
1021	1200.	3300.	0.	1.4511e-004
1022	1198.8	3400.8	0.	1.2415e-004
1023	1198.9	3500.9	0.	1.0309e-004
1024	1200.	3700.	0.	6.0143e-005
1025	1200.	3800.	0.	3.7914e-005
1026	2300.	200.	0.	3.1519e-004
1027	1200.	200.	0.	4.2913e-004
1028	1200.	3900.	0.	1.5394e-005
1029	1300.	3900.	0.	2.1755e-005
1030	1400.	3900.	0.	2.9251e-005
1031	1500.	3900.	0.	3.7947e-005
1032	1600.	3900.	0.	4.8019e-005
1033	1700.	3900.	0.	5.9804e-005
1034	1800.	3900.	0.	7.389e-005
1035	1900.	3900.	0.	9.1321e-005
1036	2000.	3900.	0.	1.1399e-004
1037	2100.	3900.	0.	1.4569e-004
1038	2200.	3900.	0.	1.9432e-004
1039	2300.	3900.	0.	2.8351e-004
1040	2400.	3900.	0.	5.0083e-004
1041	2400.	3800.	0.	5.9495e-004
1042	2400.	3700.	0.	6.086e-004
1043	2400.	3600.	0.	5.9956e-004
1044	2400.	3500.	0.	5.8e-004
1045	2400.	3400.	0.	5.5595e-004
1046	2400.	3300.	0.	5.2988e-004
1047	2400.	3200.	0.	5.0323e-004
1048	2400.	3100.	0.	4.7682e-004
1049	2400.	3000.	0.	4.5857e-004
1050	2400.	2900.	0.	4.406e-004
1051	2400.	2800.	0.	4.2309e-004
1052	2400.	2700.	0.	4.0619e-004
1053	2400.	2600.	0.	3.8997e-004
1054	2400.	2500.	0.	3.7448e-004
1055	2400.	2400.	0.	3.5973e-004
1056	2400.	2300.	0.	3.4575e-004
1057	2400.	2200.	0.	3.3251e-004
1058	2400.	2100.	0.	3.2001e-004
1059	2400.	2000.	0.	3.0822e-004
1060	2400.	1900.	0.	2.9712e-004
1061	2400.	1800.	0.	2.8668e-004
1062	2400.	1700.	0.	2.7685e-004
1063	2400.	1600.	0.	2.6762e-004
1064	2400.	1500.	0.	2.5895e-004
1065	2400.	1400.	0.	2.5083e-004
1066	2400.	1300.	0.	2.4329e-004
1067	2400.	1200.	0.	2.3642e-004
1068	2400.	1100.	0.	2.3041e-004
1069	2400.	1000.	0.	2.2562e-004
1070	2400.	900.	0.	2.2259e-004
1071	2400.	800.	0.	2.2211e-004
1072	2400.	700.	0.	2.2516e-004
1073	2400.	600.	0.	2.3285e-004
1074	2400.	500.	0.	2.4612e-004
1075	2400.	400.	0.	2.6558e-004
1076	2400.	300.	0.	2.9131e-004
1077	2400.	200.	0.	3.2289e-004
1078	2400.	100.	0.	3.5951e-004
1079	2300.	100.	0.	3.5217e-004
1080	2200.	100.	0.	3.4369e-004
1081	2100.	100.	0.	3.3403e-004
1082	2000.	100.	0.	3.2306e-004
1083	1900.	100.	0.	3.1056e-004
1084	1800.	100.	0.	2.9617e-004
1085	1700.	100.	0.	2.7931e-004
1086	1600.	100.	0.	2.5881e-004
1087	1500.	100.	0.	2.338e-004
1088	1400.	100.	0.	2.0046e-004
1089	1300.	100.	0.	1.7963e-004
1090	1200.	100.	0.	2.5101e-004
1091	1100.	100.	0.	8.677e-004
1092	1100.	200.	0.	7.5639e-004
1093	1100.	300.	0.	6.5557e-004
1094	1100.	400.	0.	6.1061e-004
1095	1100.	500.	0.	5.6732e-004
1096	1100.	600.	0.	5.3164e-004
1097	1100.	700.	0.	5.0047e-004
1098	1100.	800.	0.	4.7332e-004
1099	1100.	900.	0.	4.4961e-004
1100	1100.	1000.	0.	4.2899e-004
1101	1100.	1100.	0.	4.1111e-004
1102	1100.	1200.	0.	3.9565e-004
1103	1100.	1300.	0.	3.8226e-004
1104	1100.	1400.	0.	3.7056e-004
1105	1100.	1500.	0.	3.6019e-004
1106	1100.	1600.	0.	3.5077e-004
1107	1100.	1700.	0.	3.4196e-004
1108	1100.	1800.	0.	3.3343e-004
1109	1100.	1900.	0.	3.2491e-004
1110	1100.	2000.	0.	3.1612e-004
1111	1100.	2100.	0.	3.0685e-004
1112	1100.	2200.	0.	2.9692e-004
1113	1100.	2300.	0.	2.8617e-004
1114	1100.	2400.	0.	2.7448e-004
1115	1100.	2500.	0.	2.6177e-004
1116	1100.	2600.	0.	2.4799e-004
1117	1100.	2700.	0.	2.3314e-004
1118	1100.	2800.	0.	2.1725e-004
1119	1100.	2900.	0.	2.0041e-004
1120	1100.	3000.	0.	1.8272e-004
1121	1100.	3100.	0.	1.6435e-004
1122	1100.	3200.	0.	1.4548e-004
1123	1100.	3300.	0.	1.2629e-004
1124	1100.	3400.	0.	1.0697e-004
1125	1099.3	3500.4	0.	8.7446e-005
1126	1098.9	3601.	0.	6.8015e-005
1127	1100.	3700.	0.	4.9034e-005
1128	1100.	3800.	0.	2.9594e-005
1129	1100.	3900.	0.	1.0226e-005
1130	1800.	3800.	0.	1.2419e-004
1131	1600.	2200.	0.	3.5333e-004
1132	1600.	1000.	0.	3.6875e-004
1133	1200.	2400.	0.	2.907e-004
1134	1600.	1800.	0.	3.6366e-004
1135	1500.	2400.	0.	3.3343e-004
1136	1400.	2000.	0.	3.4847e-004
1137	1300.	2200.	0.	3.2441e-004
1138	2300.	2700.	0.	4.0387e-004
1139	1900.	2300.	0.	3.6529e-004
1140	1600.	900.	0.	3.6421e-004
1141	2200.	200.	0.	3.0622e-004
1142	1800.	2100.	0.	3.6119e-004
1143	1500.	600.	0.	3.619e-004
1144	1400.	2400.	0.	3.2041e-004
1145	1900.	2500.	0.	3.6928e-004
1146	1300.	2000.	0.	3.3965e-004
1147	2300.	2900.	0.	4.3097e-004
1148	2300.	900.	0.	2.3293e-004
1149	2000.	1500.	0.	3.2454e-004
1150	1200.	1800.	0.	3.4442e-004
1151	1500.	2200.	0.	3.4563e-004
1152	2000.	400.	0.	2.4167e-004
1153	1200.	400.	0.	5.2596e-004
1154	1200.	2800.	0.	2.3663e-004
1155	1900.	2700.	0.	3.7048e-004
1156	1300.	1200.	0.	3.9827e-004
1157	2300.	1700.	0.	2.9268e-004
1158	1200.	2000.	0.	3.2878e-004
1159	1400.	500.	0.	3.8921e-004
1160	1900.	2900.	0.	3.6691e-004
1161	1600.	2400.	0.	3.4489e-004
1162	1400.	2200.	0.	3.3592e-004
1163	2300.	3500.	0.	5.0435e-004
1164	1300.	1400.	0.	3.8097e-004
1165	2200.	1500.	0.	2.9261e-004
1166	2300.	3700.	0.	4.8133e-004
1167	2300.	400.	0.	2.5977e-004
1168	1500.	500.	0.	3.3669e-004
1169	1900.	1900.	0.	3.5341e-004
1170	1400.	3800.	0.	5.8148e-005
1171	2200.	1900.	0.	3.2416e-004
1172	1200.	800.	0.	4.6071e-004
1173	2300.	1100.	0.	2.4501e-004
1174	1300.	300.	0.	3.8895e-004
1175	1200.	2600.	0.	2.6595e-004
1176	1900.	1700.	0.	3.4648e-004
1177	1200.	600.	0.	4.9832e-004
1178	1300.	3000.	0.	2.2374e-004
1179	2100.	2900.	0.	4.0333e-004
1180	2100.	700.	0.	2.4261e-004
1181	1400.	1600.	0.	3.6971e-004
1182	2300.	1500.	0.	2.7574e-004
1183	1300.	2400.	0.	3.0608e-004
1184	1600.	400.	0.	2.6379e-004
1185	1300.	2800.	0.	2.5628e-004
1186	1600.	3800.	0.	8.5255e-005
1187	1400.	3000.	0.	2.4548e-004
1188	2000.	2900.	0.	3.8597e-004
1189	1300.	3200.	0.	1.8604e-004
1190	1800.	3500.	0.	2.4601e-004
1191	2000.	1900.	0.	3.4572e-004
1192	1500.	2800.	0.	2.9586e-004
1193	1902.2	1199.9	0.	3.2245e-004
1194	1400.	2600.	0.	3.0079e-004
1195	1600.	1600.	0.	3.6722e-004
1196	2100.	1700.	0.	3.2247e-004
1197	2000.	200.	0.	2.8417e-004
1198	1500.	2600.	0.	3.1725e-004
1199	1600.	1400.	0.	3.7011e-004
1200	1200.	3000.	0.	2.0281e-004
1201	1300.	2600.	0.	2.8362e-004
1202	2200.	3500.	0.	4.3326e-004
1203	2000.	3800.	0.	1.8695e-004
1204	2000.	3700.	0.	2.4743e-004
1205	1600.	3000.	0.	2.9113e-004
1206	1902.4	1299.5	0.	3.2854e-004
1207	1800.	400.	0.	2.3811e-004
1208	2000.	2000.	0.	3.5081e-004
1209	1900.	3100.	0.	3.5531e-004
1210	1901.6	1100.3	0.	3.1525e-004
1211	1300.	400.	0.	4.3316e-004
1212	1900.	900.	0.	2.9593e-004
1213	2100.8	1300.1	0.	2.9453e-004
1214	1600.	2600.	0.	3.3272e-004
1215	1400.	2800.	0.	2.7609e-004
1216	1400.	1400.	0.	3.8075e-004
1217	1199.	3600.8	0.	8.1687e-005
1218	2100.	1500.	0.	3.0904e-004
1219	2000.	300.	0.	2.5642e-004
1220	1200.	1200.	0.	3.9927e-004
1221	1600.	200.	0.	2.2424e-004
1222	2000.	700.	0.	2.539e-004
1223	2300.	700.	0.	2.2891e-004
1224	1500.	3200.	0.	2.3228e-004
1225	1500.	1300.	0.	3.8052e-004
1226	2000.	900.	0.	2.7678e-004
1227	1400.	600.	0.	4.0644e-004
1228	2100.	3500.	0.	3.7754e-004
1229	1600.	3200.	0.	2.5785e-004
1230	1600.	300.	0.	2.3267e-004
1231	1500.	3000.	0.	2.6798e-004
1232	1600.	3500.	0.	1.8581e-004
1233	1500.	800.	0.	3.8497e-004
1234	2300.	500.	0.	2.4285e-004
1235	2300.	3800.	0.	4.209e-004
1236	2300.	1900.	0.	3.1106e-004
1237	2300.	3600.	0.	5.0254e-004
1238	2200.	700.	0.	2.3451e-004
1239	1200.	3200.	0.	1.6511e-004
1240	1300.	1000.	0.	4.1861e-004
1241	2200.	3300.	0.	4.4324e-004
1242	1300.	2700.	0.	2.7059e-004
1243	1600.	800.	0.	3.5615e-004
1244	2001.8	1299.9	0.	3.1179e-004
1245	2100.	3700.	0.	3.0317e-004
1246	2000.	3100.	0.	3.8268e-004
1247	1300.	600.	0.	4.5397e-004
1248	2100.	1900.	0.	3.3585e-004
1249	1600.	3600.	0.	1.5515e-004
1250	2000.	3400.	0.	3.5082e-004
1251	2000.	2700.	0.	3.8233e-004
1252	1500.	1800.	0.	3.6285e-004
1253	1500.	2500.	0.	3.2591e-004
1254	3000.	500.	0.	2.5802e-004
1255	3000.	600.	0.	2.3685e-004
1256	3000.	700.	0.	2.1946e-004
1257	3000.	900.	0.	1.9563e-004
1258	3000.	1000.	0.	1.8882e-004
1259	3000.	1100.	0.	1.8512e-004
1260	3000.	1300.	0.	1.8604e-004
1261	3000.	1500.	0.	1.9646e-004
1262	3000.	1700.	0.	2.1471e-004
1263	3000.	1800.	0.	2.2636e-004
1264	3000.	1900.	0.	2.3955e-004
1265	3000.	2100.	0.	2.703e-004
1266	3000.	2300.	0.	3.0674e-004
1267	3000.	2400.	0.	3.2718e-004
1268	3000.	2500.	0.	3.4918e-004
1269	3000.	2700.	0.	4.0863e-004
1270	3000.	2900.	0.	4.8288e-004
1271	3000.	3000.	0.	5.2583e-004
1272	3000.	3100.	0.	5.7341e-004
1273	3000.	3300.	0.	6.8415e-004
1274	3000.	3500.	0.	8.1334e-004
1275	3000.	3600.	0.	8.7888e-004
1276	3100.	3500.	0.	8.0788e-004
1277	3000.	400.	0.	2.8303e-004
1278	2900.	500.	0.	2.5765e-004
1279	3100.	3400.	0.	7.4203e-004
1280	3100.	3300.	0.	6.7976e-004
1281	3100.	3200.	0.	6.2251e-004
1282	3100.	3100.	0.	5.7056e-004
1283	3100.	3000.	0.	5.2364e-004
1284	3100.	2900.	0.	4.8125e-004
1285	3100.	2800.	0.	4.4284e-004
1286	3100.	2700.	0.	4.0786e-004
1287	3100.	2500.	0.	3.5021e-004
1288	3100.	2400.	0.	3.2841e-004
1289	3100.	2300.	0.	3.0816e-004
1290	3100.	2200.	0.	2.8937e-004
1291	3100.	2100.	0.	2.72e-004
1292	3100.	2000.	0.	2.5602e-004
1293	3100.	1900.	0.	2.4144e-004
1294	3100.	1800.	0.	2.283e-004
1295	3100.	1700.	0.	2.1665e-004
1296	3100.	1600.	0.	2.0661e-004
1297	3100.	1500.	0.	1.983e-004
1298	3100.	1300.	0.	1.8757e-004
1299	3100.	1200.	0.	1.8557e-004
1300	3100.	1100.	0.	1.8615e-004
1301	3100.	900.	0.	1.9606e-004
1302	3100.	800.	0.	2.0594e-004
1303	3100.	700.	0.	2.1939e-004
1304	3100.	600.	0.	2.3659e-004
1305	3100.	500.	0.	2.5764e-004
1306	2900.	700.	0.	2.1962e-004
1307	2900.	800.	0.	2.0628e-004
1308	2900.	900.	0.	1.9651e-004
1309	2900.	1000.	0.	1.9007e-004
1310	2900.	1100.	0.	1.8672e-004
1311	2900.	1300.	0.	1.8818e-004
1312	2900.	1500.	0.	1.9887e-004
1313	2900.	1700.	0.	2.1714e-004
1314	2900.	1800.	0.	2.2873e-004
1315	2900.	1900.	0.	2.4183e-004
1316	2900.	2000.	0.	2.5637e-004
1317	2900.	2100.	0.	2.723e-004
1318	2900.	2200.	0.	2.8964e-004
1319	2900.	2300.	0.	3.0839e-004
1320	2900.	2400.	0.	3.2862e-004
1321	2900.	2500.	0.	3.5039e-004
1322	2900.	2700.	0.	4.0792e-004
1323	2900.	2900.	0.	4.8129e-004
1324	2900.	3000.	0.	5.2368e-004
1325	2900.	3100.	0.	5.7059e-004
1326	2900.	3300.	0.	6.7978e-004
1327	2900.	3500.	0.	8.079e-004
1328	2900.	3600.	0.	8.7386e-004
1329	3100.	3600.	0.	8.7385e-004
1330	3100.	400.	0.	2.8257e-004
1331	2900.	400.	0.	2.8249e-004
1332	2800.	3600.	0.	8.5729e-004
1333	3000.	3700.	0.	9.3687e-004
1334	3200.	3600.	0.	8.5727e-004
1335	3200.	3500.	0.	7.9076e-004
1336	3200.	3400.	0.	7.2643e-004
1337	3200.	3300.	0.	6.6652e-004
1338	3200.	3100.	0.	5.6206e-004
1339	3200.	2900.	0.	4.764e-004
1340	3200.	2800.	0.	4.3939e-004
1341	3200.	2700.	0.	4.0558e-004
1342	3200.	2600.	0.	3.7604e-004
1343	3200.	2500.	0.	3.5332e-004
1344	3200.	2300.	0.	3.1246e-004
1345	3200.	2200.	0.	2.9416e-004
1346	3200.	2100.	0.	2.7722e-004
1347	3200.	1900.	0.	2.4729e-004
1348	3200.	1700.	0.	2.2278e-004
1349	3200.	1600.	0.	2.1271e-004
